compound_id,n_measurements,n_batches,pKD_mean,pKD_std,pKD_min,pKD_max,pKD_range
UNC-AH-01-062,1,1,2.594764254386869,,2.594764254386869,2.594764254386869,0.0
Z1014756660,1,1,3.3113245221381833,,3.3113245221381833,3.3113245221381833,0.0
Z1020943668,1,1,5.098351281428768,,5.098351281428768,5.098351281428768,0.0
CF-5-28,1,1,3.492259292291098,,3.492259292291098,3.492259292291098,0.0
CF-2-270,1,1,2.899120917196493,,2.899120917196493,2.899120917196493,0.0
CF-5-15,1,1,2.815896261404543,,2.815896261404543,2.815896261404543,0.0
CF-5-300,1,1,-0.2800806739597437,,-0.2800806739597437,-0.2800806739597437,0.0
CF-2-156,1,1,0.7883291013192472,,0.7883291013192472,0.7883291013192472,0.0
CSC027541174,1,1,-0.3293106967430251,,-0.3293106967430251,-0.3293106967430251,0.0
CF-6-50,1,1,3.3854884876703717,,3.3854884876703717,3.3854884876703717,0.0
UNC-ZDG-83-8,1,1,3.652344779251038,,3.652344779251038,3.652344779251038,0.0
CF-2-127,1,1,-0.35210328801459784,,-0.35210328801459784,-0.35210328801459784,0.0
CF-5-50,1,1,3.27699086865544,,3.27699086865544,3.27699086865544,0.0
CF-5-325,1,1,3.764722848862786,,3.764722848862786,3.764722848862786,0.0
162826242,1,1,2.354321056684698,,2.354321056684698,2.354321056684698,0.0
97315646,1,1,2.670745192395454,,2.670745192395454,2.670745192395454,0.0
CF-5-101,1,1,3.5177014521106,,3.5177014521106,3.5177014521106,0.0
CF-4-32,1,1,2.654619366274284,,2.654619366274284,2.654619366274284,0.0
UNC-AH-3-82I1,1,1,3.8685797344896993,,3.8685797344896993,3.8685797344896993,0.0
CF-2-217-Int-12,1,1,-0.1704108866858407,,-0.1704108866858407,-0.1704108866858407,0.0
CF-2-187,1,1,4.201483623262074,,4.201483623262074,4.201483623262074,0.0
CF-2-267,1,1,1.1201803810880488,,1.1201803810880488,1.1201803810880488,0.0
C776-4067,1,1,4.69012315450865,,4.69012315450865,4.69012315450865,0.0
UNC-ZDG-293-4,1,1,4.536972563663952,,4.536972563663952,4.536972563663952,0.0
CSC026707830,1,1,3.3849067500601357,,3.3849067500601357,3.3849067500601357,0.0
CSC027460757,1,1,3.2459799450467344,,3.2459799450467344,3.2459799450467344,0.0
CF-3-144,1,1,,,,,
CF-2-122,1,1,2.7785217054977482,,2.7785217054977482,2.7785217054977482,0.0
CF-2-264,1,1,2.755723914640768,,2.755723914640768,2.755723914640768,0.0
CF-3-209,1,1,3.596113898650756,,3.596113898650756,3.596113898650756,0.0
UNC-ZDG-86-7,1,1,2.3370697753818863,,2.3370697753818863,2.3370697753818863,0.0
CSC027222896,1,1,0.3902478280274429,,0.3902478280274429,0.3902478280274429,0.0
CF-3-136,1,1,,,,,
CF-3-172,1,1,3.1330896537852517,,3.1330896537852517,3.1330896537852517,0.0
CF-4-164,1,1,3.1446344265344277,,3.1446344265344277,3.1446344265344277,0.0
CSC027824530,1,1,2.24109309704601,,2.24109309704601,2.24109309704601,0.0
UNC-AH-02-055A,1,1,,,,,
UNC-AH-02-012,1,1,2.579551238615186,,2.579551238615186,2.579551238615186,0.0
CF-10-036,1,1,3.974645124777657,,3.974645124777657,3.974645124777657,0.0
CF-2-174,1,1,3.9665947639228447,,3.9665947639228447,3.9665947639228447,0.0
CF-5-181,1,1,3.0744082716275027,,3.0744082716275027,3.0744082716275027,0.0
CF-3-121,1,1,3.4883868618280243,,3.4883868618280243,3.4883868618280243,0.0
CF-5-235,1,1,2.718405397447942,,2.718405397447942,2.718405397447942,0.0
5623246,1,1,5.211018344617544,,5.211018344617544,5.211018344617544,0.0
CSC025852977,1,1,4.1831843048687105,,4.1831843048687105,4.1831843048687105,0.0
CSC021497428,1,1,3.6509907277371054,,3.6509907277371054,3.6509907277371054,0.0
UNC-AH-03-007D,1,1,3.919041967497991,,3.919041967497991,3.919041967497991,0.0
CSSS00138524319,1,1,3.653412630636662,,3.653412630636662,3.653412630636662,0.0
CF-3-207,1,1,6.58011852148931,,6.58011852148931,6.58011852148931,0.0
CF-3-222,1,1,11.241925143476047,,11.241925143476047,11.241925143476047,0.0
CF-4-56,1,1,3.5174359578968226,,3.5174359578968226,3.5174359578968226,0.0
UNC-ZDG-86-6,1,1,2.290446675796727,,2.290446675796727,2.290446675796727,0.0
1049877275,1,1,2.955789255175973,,2.955789255175973,2.955789255175973,0.0
CF-4-189,1,1,0.47725744086914534,,0.47725744086914534,0.47725744086914534,0.0
CF-5-75,1,1,2.8222185070563275,,2.8222185070563275,2.8222185070563275,0.0
CF-2-116,1,1,,,,,
CF-2-231,1,1,3.706761860539991,,3.706761860539991,3.706761860539991,0.0
CF-5-59,1,1,2.905725661587438,,2.905725661587438,2.905725661587438,0.0
CF-5-84,1,1,2.90558551230909,,2.90558551230909,2.90558551230909,0.0
CSC000158664,1,1,4.418894252419532,,4.418894252419532,4.418894252419532,0.0
CF-5-320,1,1,0.5131518175030784,,0.5131518175030784,0.5131518175030784,0.0
CF-2-82,1,1,3.208827479415904,,3.208827479415904,3.208827479415904,0.0
UNC-AH-03-058A,1,1,3.6640874887636006,,3.6640874887636006,3.6640874887636006,0.0
CF-4-107,1,1,3.5557011881292944,,3.5557011881292944,3.5557011881292944,0.0
CSC083876457,1,1,3.2149369551254967,,3.2149369551254967,3.2149369551254967,0.0
CSC027409885,1,1,,,,,
CF-6-93,1,1,3.1987267534177564,,3.1987267534177564,3.1987267534177564,0.0
563191074,1,1,3.7988420484754157,,3.7988420484754157,3.7988420484754157,0.0
CF-6-11,1,1,3.81744614034462,,3.81744614034462,3.81744614034462,0.0
CF-5-30,1,1,2.828356643780853,,2.828356643780853,2.828356643780853,0.0
CF-4-157,1,1,2.9405066762633005,,2.9405066762633005,2.9405066762633005,0.0
CSSS00138524480,1,1,-0.6030784910929383,,-0.6030784910929383,-0.6030784910929383,0.0
MCULE-6499371936,1,1,,,,,
CF-2-168,1,1,1.5756558594904384,,1.5756558594904384,1.5756558594904384,0.0
CF-2-188,1,1,3.327063812757314,,3.327063812757314,3.327063812757314,0.0
CF-2-132,1,1,0.10011850246257825,,0.10011850246257825,0.10011850246257825,0.0
UNC-ZDG-69,1,1,3.5775191172373204,,3.5775191172373204,3.5775191172373204,0.0
CF-9-28,1,1,3.921203330047767,,3.921203330047767,3.921203330047767,0.0
UNC-ZDG-91-2,1,1,,,,,
CF-4-16,1,1,,,,,
CF-6-105,1,1,3.27122554837708,,3.27122554837708,3.27122554837708,0.0
CSC040299956,1,1,3.4295035444188806,,3.4295035444188806,3.4295035444188806,0.0
CF-4-104,1,1,2.0435345974705963,,2.0435345974705963,2.0435345974705963,0.0
CF-4-166,1,1,3.874381034184254,,3.874381034184254,3.874381034184254,0.0
CF-3-148,1,1,2.172860954972499,,2.172860954972499,2.172860954972499,0.0
CSC027661157,1,1,4.1560707996916655,,4.1560707996916655,4.1560707996916655,0.0
CF-3-190,1,1,-1.0959528221079573,,-1.0959528221079573,-1.0959528221079573,0.0
359878733,1,1,3.66407123848576,,3.66407123848576,3.66407123848576,0.0
CF-3-178,1,1,3.429257759143208,,3.429257759143208,3.429257759143208,0.0
CF-6-37,1,1,3.966624238732907,,3.966624238732907,3.966624238732907,0.0
CF-5-06,1,1,2.7182962810617397,,2.7182962810617397,2.7182962810617397,0.0
CSC083125584,1,1,2.4916838056070274,,2.4916838056070274,2.4916838056070274,0.0
CF-5-220,1,1,3.1813902236264213,,3.1813902236264213,3.1813902236264213,0.0
CF-5-180,1,1,3.586070112827581,,3.586070112827581,3.586070112827581,0.0
99424206,1,1,3.831447743500963,,3.831447743500963,3.831447743500963,0.0
CSSS00105258832,1,1,2.223277450939865,,2.223277450939865,2.223277450939865,0.0
CSSS00026569078,1,1,,,,,
UNC-ZDG-68,1,1,3.5782392337297875,,3.5782392337297875,3.5782392337297875,0.0
CF-2-49,1,1,,,,,
CF-6-36,1,1,,,,,
UNC-AH-02-066B,1,1,,,,,
UNC-ZDG-148-1,1,1,3.7326904613138674,,3.7326904613138674,3.7326904613138674,0.0
CSSS00027408905(20210617),1,1,-1.8404028269290773,,-1.8404028269290773,-1.8404028269290773,0.0
CF-4-51,1,1,,,,,
CSSS00026571005,1,1,,,,,
CF-3-42,1,1,2.888903904724187,,2.888903904724187,2.888903904724187,0.0
NAT11-308598,1,1,3.6453656428462473,,3.6453656428462473,3.6453656428462473,0.0
CSC101105104,1,1,3.0478033738600314,,3.0478033738600314,3.0478033738600314,0.0
CF-5-203,1,1,-0.4242659380284146,,-0.4242659380284146,-0.4242659380284146,0.0
CF-5-138,1,1,2.449960381665218,,2.449960381665218,2.449960381665218,0.0
CF-5-171,1,1,3.060785732533019,,3.060785732533019,3.060785732533019,0.0
CF-5-269,1,1,3.431689035415066,,3.431689035415066,3.431689035415066,0.0
CF-3-169,1,1,-0.3797709519216108,,-0.3797709519216108,-0.3797709519216108,0.0
CF-3-37,1,1,3.3064442743629003,,3.3064442743629003,3.3064442743629003,0.0
CF-2-146,1,1,-0.1861456673935675,,-0.1861456673935675,-0.1861456673935675,0.0
CSC026866345,1,1,2.660051047295305,,2.660051047295305,2.660051047295305,0.0
CF-2-210,1,1,3.009252090334195,,3.009252090334195,3.009252090334195,0.0
STL565974,1,1,4.2482925511378555,,4.2482925511378555,4.2482925511378555,0.0
UNC-AH-01-075,1,1,4.128025154667097,,4.128025154667097,4.128025154667097,0.0
CF-2-245,1,1,3.0964523633241945,,3.0964523633241945,3.0964523633241945,0.0
CF-3-138,1,1,,,,,
CSC027044529,1,1,3.371745931073407,,3.371745931073407,3.371745931073407,0.0
CF-5-253,1,1,3.3616572882071893,,3.3616572882071893,3.3616572882071893,0.0
UNC-ZDG-82-11,1,1,3.254659666405383,,3.254659666405383,3.254659666405383,0.0
Z2223584019,1,1,4.313078054422607,,4.313078054422607,4.313078054422607,0.0
CF-2-162,1,1,-0.04531573320478738,,-0.04531573320478738,-0.04531573320478738,0.0
CF-3-22,1,1,3.115021740223596,,3.115021740223596,3.115021740223596,0.0
CF-5-309,1,1,3.3285186960411988,,3.3285186960411988,3.3285186960411988,0.0
CF-3-32,1,1,,,,,
CF-3-110,1,1,,,,,
CSC133055435,1,1,1.4060246854352574,,1.4060246854352574,1.4060246854352574,0.0
CF-2-303,1,1,4.419566361823456,,4.419566361823456,4.419566361823456,0.0
CF-6-114,1,1,2.4909300270786257,,2.4909300270786257,2.4909300270786257,0.0
CF-4-90,1,1,3.071564039628189,,3.071564039628189,3.071564039628189,0.0
UNC-ZDG-71,1,1,3.3983805268413256,,3.3983805268413256,3.3983805268413256,0.0
520438318,1,1,3.281787745785536,,3.281787745785536,3.281787745785536,0.0
CF-3-212,1,1,3.939517972343256,,3.939517972343256,3.939517972343256,0.0
CSC000599785,1,1,3.6358345698571157,,3.6358345698571157,3.6358345698571157,0.0
CF-5-16,1,1,,,,,
CF-8-39(20210526),1,1,-1.7119154953551448,,-1.7119154953551448,-1.7119154953551448,0.0
CF-6-127,1,1,3.9809357943085373,,3.9809357943085373,3.9809357943085373,0.0
CF-9-49,1,1,4.053792184846768,,4.053792184846768,4.053792184846768,0.0
CF-7-35(20210526),1,1,0.13483181535807354,,0.13483181535807354,0.13483181535807354,0.0
CSC027661350,1,1,3.0390189783405277,,3.0390189783405277,3.0390189783405277,0.0
UNC-AH-01-007,1,1,,,,,
CF-3-113,1,1,2.788361075574338,,2.788361075574338,2.788361075574338,0.0
CSSS00026474092,1,1,4.324968610917699,,4.324968610917699,4.324968610917699,0.0
CF-6-95,1,1,3.3286577189663635,,3.3286577189663635,3.3286577189663635,0.0
CSC025909325,1,1,,,,,
CSC027842373,1,1,4.637036669239117,,4.637036669239117,4.637036669239117,0.0
CF-5-199,1,1,3.505687094678116,,3.505687094678116,3.505687094678116,0.0
CF-3-156,1,1,3.5821998389666048,,3.5821998389666048,3.5821998389666048,0.0
CF-5-44,1,1,3.139532639681984,,3.139532639681984,3.139532639681984,0.0
CF-3-109,1,1,3.6152535508321484,,3.6152535508321484,3.6152535508321484,0.0
CF-2-93,1,1,3.9005403132381353,,3.9005403132381353,3.9005403132381353,0.0
CF-6-38,1,1,2.9431200523897676,,2.9431200523897676,2.9431200523897676,0.0
CSC027674059,1,1,2.617078178686587,,2.617078178686587,2.617078178686587,0.0
CF-5-292,1,1,3.5224797386140416,,3.5224797386140416,3.5224797386140416,0.0
CF-5-207,1,1,2.417186739840173,,2.417186739840173,2.417186739840173,0.0
CF-3-08,1,1,2.9097426269532916,,2.9097426269532916,2.9097426269532916,0.0
CF-3-53,1,1,,,,,
UNC-ZDG-87-6,1,1,2.94972020857941,,2.94972020857941,2.94972020857941,0.0
CF-6-92,1,1,3.2456178828484163,,3.2456178828484163,3.2456178828484163,0.0
UNC-AH-03-007C,1,1,2.7528566700059574,,2.7528566700059574,2.7528566700059574,0.0
UNC-ZDG-86-2,1,1,2.2896228748705685,,2.2896228748705685,2.2896228748705685,0.0
CF-6-91,1,1,4.337014337949527,,4.337014337949527,4.337014337949527,0.0
CF-3-44,1,1,3.9709127733422855,,3.9709127733422855,3.9709127733422855,0.0
CSC027465278,1,1,1.7986115725046552,,1.7986115725046552,1.7986115725046552,0.0
UNC-ZDG-86-9,1,1,2.1054598208783655,,2.1054598208783655,2.1054598208783655,0.0
CSC027090641,1,1,3.2420100445473987,,3.2420100445473987,3.2420100445473987,0.0
CF-6-48,1,1,2.8644993108028634,,2.8644993108028634,2.8644993108028634,0.0
CF-5-38,1,1,2.6077425412615995,,2.6077425412615995,2.6077425412615995,0.0
UNC-AH-01-063,1,1,3.0224772826040276,,3.0224772826040276,3.0224772826040276,0.0
CF-2-232,1,1,2.6016640010017387,,2.6016640010017387,2.6016640010017387,0.0
CSC027618409,1,1,2.70950515624251,,2.70950515624251,2.70950515624251,0.0
CF-3-150,1,1,-0.1948516504887474,,-0.1948516504887474,-0.1948516504887474,0.0
UNC-ZDG-183-3,1,1,3.7556801295041216,,3.7556801295041216,3.7556801295041216,0.0
UNC-AH-03-008A,1,1,2.7666402195867343,,2.7666402195867343,2.7666402195867343,0.0
CF-6-55,1,1,3.1418290865615726,,3.1418290865615726,3.1418290865615726,0.0
CF-6-116,1,1,-0.4491075501275909,,-0.4491075501275909,-0.4491075501275909,0.0
CF-2-98(20210312),1,1,-1.9409767570585663,,-1.9409767570585663,-1.9409767570585663,0.0
CF-2-244,1,1,0.7184314865553708,,0.7184314865553708,0.7184314865553708,0.0
CF-2-214,1,1,-0.04607244630199226,,-0.04607244630199226,-0.04607244630199226,0.0
CF-4-160,1,1,3.349016048422338,,3.349016048422338,3.349016048422338,0.0
CSC027069785,1,1,,,,,
CSC027751277,1,1,-1.0464964561176364,,-1.0464964561176364,-1.0464964561176364,0.0
CSC027543302,1,1,3.854750666463636,,3.854750666463636,3.854750666463636,0.0
CSC027619078,1,1,2.4071010799467434,,2.4071010799467434,2.4071010799467434,0.0
UNC-AH-02-084,1,1,,,,,
UNC-AH-03-020C,1,1,3.0050033165005705,,3.0050033165005705,3.0050033165005705,0.0
UNC-AH-05-013,1,1,4.274060950501176,,4.274060950501176,4.274060950501176,0.0
CSC027717866,1,1,3.4643861021434676,,3.4643861021434676,3.4643861021434676,0.0
CF-10-034,1,1,0.7935955610654086,,0.7935955610654086,0.7935955610654086,0.0
CSC027355654,1,1,2.898616486085749,,2.898616486085749,2.898616486085749,0.0
CF-9-04,1,1,4.59602608677282,,4.59602608677282,4.59602608677282,0.0
CF-4-182,1,1,-1.0763147433018747,,-1.0763147433018747,-1.0763147433018747,0.0
UNC-AH-02-082,1,1,2.520776663656448,,2.520776663656448,2.520776663656448,0.0
CF-2-246,1,1,4.592308210128254,,4.592308210128254,4.592308210128254,0.0
CF-5-211,1,1,2.9068015624269927,,2.9068015624269927,2.9068015624269927,0.0
CF-2-77,1,1,3.4254028495330777,,3.4254028495330777,3.4254028495330777,0.0
UNC-ZDG-83-6,1,1,2.3591757400990714,,2.3591757400990714,2.3591757400990714,0.0
CF-10-066,1,1,1.0080588111465805,,1.0080588111465805,1.0080588111465805,0.0
CF-2-283,1,1,-0.6764156247290205,,-0.6764156247290205,-0.6764156247290205,0.0
CF-4-83,1,1,3.0990575569520376,,3.0990575569520376,3.0990575569520376,0.0
UNC-AH-02-086,1,1,,,,,
UNC-AH-01-068,1,1,3.660491156940825,,3.660491156940825,3.660491156940825,0.0
CF-5-310,1,1,3.059247016014974,,3.059247016014974,3.059247016014974,0.0
UNC-ZDG-201-3,1,1,3.5171184965805495,,3.5171184965805495,3.5171184965805495,0.0
CF-3-226,1,1,3.9358402970394106,,3.9358402970394106,3.9358402970394106,0.0
CF-4-147,1,1,3.9908283839117953,,3.9908283839117953,3.9908283839117953,0.0
MCULE-1837833289,1,1,,,,,
CF-2-152,1,1,-0.9661154269529021,,-0.9661154269529021,-0.9661154269529021,0.0
UNC-AH-03-008F,1,1,4.574737266164818,,4.574737266164818,4.574737266164818,0.0
CF-6-94,1,1,4.069079954474817,,4.069079954474817,4.069079954474817,0.0
UNC-AH-03-036B,1,1,,,,,
CF-5-20,1,1,3.381736788549733,,3.381736788549733,3.381736788549733,0.0
MCULE-6083697300,1,1,,,,,
CSC027036298,1,1,,,,,
CF-8-245,1,1,-0.2704092695681311,,-0.2704092695681311,-0.2704092695681311,0.0
CF-2-169,1,1,2.4306240100975187,,2.4306240100975187,2.4306240100975187,0.0
CSC082917859,1,1,3.2446330570275697,,3.2446330570275697,3.2446330570275697,0.0
119521579,1,1,,,,,
CF-2-121,1,1,-0.5246513839194187,,-0.5246513839194187,-0.5246513839194187,0.0
444853644,1,1,2.9173368754446702,,2.9173368754446702,2.9173368754446702,0.0
UNC-AH-3-075A,1,1,4.8029448784281294,,4.8029448784281294,4.8029448784281294,0.0
CF-5-02,1,1,,,,,
MCULE-6731197637,1,1,4.262101785590321,,4.262101785590321,4.262101785590321,0.0
CSC027185733,1,1,2.3329442036050847,,2.3329442036050847,2.3329442036050847,0.0
CF-4-179,1,1,3.6870536568809387,,3.6870536568809387,3.6870536568809387,0.0
UNC-ZDG-83-1,1,1,3.0051613340991095,,3.0051613340991095,3.0051613340991095,0.0
MCULE-2208625221,1,1,3.222634353072306,,3.222634353072306,3.222634353072306,0.0
CF-5-76,1,1,2.9468179048772467,,2.9468179048772467,2.9468179048772467,0.0
CF-9-54,1,1,3.629712536886196,,3.629712536886196,3.629712536886196,0.0
CF-5-204,1,1,2.9098424485398473,,2.9098424485398473,2.9098424485398473,0.0
CF-8-238,1,1,4.324476646080449,,4.324476646080449,4.324476646080449,0.0
MCULE-7368155344,1,1,,,,,
UNC-ZDG-74,1,1,3.8510150737894704,,3.8510150737894704,3.8510150737894704,0.0
CSC133093033,1,1,3.6967432163654954,,3.6967432163654954,3.6967432163654954,0.0
258896354,1,1,3.7070136829047824,,3.7070136829047824,3.7070136829047824,0.0
CSSS00138457091,1,1,2.443453928010007,,2.443453928010007,2.443453928010007,0.0
CSSS00138524375,1,1,-0.25017066118353887,,-0.25017066118353887,-0.25017066118353887,0.0
MCULE-7062397135,1,1,2.5503049360665724,,2.5503049360665724,2.5503049360665724,0.0
CF-5-319,1,1,4.279153440615113,,4.279153440615113,4.279153440615113,0.0
CF-2-13,1,1,3.436983227131443,,3.436983227131443,3.436983227131443,0.0
CF-5-150,1,1,3.897060146152715,,3.897060146152715,3.897060146152715,0.0
CF-2-29,1,1,2.9386253227194046,,2.9386253227194046,2.9386253227194046,0.0
CF-8-56,1,1,3.0410854700376078,,3.0410854700376078,3.0410854700376078,0.0
UNC-AH-03-007G,1,1,3.1751498531710896,,3.1751498531710896,3.1751498531710896,0.0
CF-4-08,1,1,,,,,
697064626,1,1,3.0139652767457985,,3.0139652767457985,3.0139652767457985,0.0
CF-2-206,1,1,2.906614728813024,,2.906614728813024,2.906614728813024,0.0
CF-5-115,1,1,3.6405854155869632,,3.6405854155869632,3.6405854155869632,0.0
CF-5-216,1,1,5.362503749097533,,5.362503749097533,5.362503749097533,0.0
CF-2-54,1,1,2.478905811601777,,2.478905811601777,2.478905811601777,0.0
CF-4-159,1,1,-0.31360340312408375,,-0.31360340312408375,-0.31360340312408375,0.0
CF-10-067,1,1,4.446674699158006,,4.446674699158006,4.446674699158006,0.0
CSC027267704,1,1,3.228050835231356,,3.228050835231356,3.228050835231356,0.0
Z956282224,1,1,4.602410740525856,,4.602410740525856,4.602410740525856,0.0
CF-3-81,1,1,3.4034926456269106,,3.4034926456269106,3.4034926456269106,0.0
CF-3-129,1,1,3.6414249029180557,,3.6414249029180557,3.6414249029180557,0.0
CF-3-114,1,1,3.431966630870947,,3.431966630870947,3.431966630870947,0.0
UNC-AH-02-060,1,1,3.7456792219163746,,3.7456792219163746,3.7456792219163746,0.0
UNC-ZDG-81-11,1,1,2.1097532367212604,,2.1097532367212604,2.1097532367212604,0.0
666362114,1,1,3.77463714141554,,3.77463714141554,3.77463714141554,0.0
1408803353,1,1,2.933807050208411,,2.933807050208411,2.933807050208411,0.0
MCULE-2479625756,1,1,,,,,
CF-5-307,1,1,2.069953256938839,,2.069953256938839,2.069953256938839,0.0
UNC-ZDG-294-3,1,1,5.2663959223028085,,5.2663959223028085,5.2663959223028085,0.0
UNC-AH-01-008,1,1,,,,,
CSC093223546,1,1,2.410980232516666,,2.410980232516666,2.410980232516666,0.0
CF-4-09,1,1,,,,,
UNC-ZDG-183-9,1,1,3.8808318148857124,,3.8808318148857124,3.8808318148857124,0.0
CSSS00138524351,1,1,-0.7832419917246083,,-0.7832419917246083,-0.7832419917246083,0.0
CF-5-58,1,1,2.943697830470536,,2.943697830470536,2.943697830470536,0.0
E854-1398,1,1,3.565201856544728,,3.565201856544728,3.565201856544728,0.0
CSC000599708,1,1,-0.040897868537187625,,-0.040897868537187625,-0.040897868537187625,0.0
CSC026907877,1,1,2.7475215320782174,,2.7475215320782174,2.7475215320782174,0.0
UNC-AH-01-009,1,1,,,,,
CF-4-106,1,1,0.03601565934263077,,0.03601565934263077,0.03601565934263077,0.0
CSC030423821,1,1,3.5460301977463153,,3.5460301977463153,3.5460301977463153,0.0
MCULE-3557003868,1,1,3.6025290709779436,,3.6025290709779436,3.6025290709779436,0.0
UNC-ZDG-294-1,1,1,-0.04296048474934382,,-0.04296048474934382,-0.04296048474934382,0.0
UNC-AH-02-059,1,1,,,,,
CF-5-40,1,1,2.9126689870689795,,2.9126689870689795,2.9126689870689795,0.0
CSC027625369,1,1,3.5992959717680866,,3.5992959717680866,3.5992959717680866,0.0
Data summary for reference,1,1,,,,,
UNC-AH-03-008J,1,1,4.299219745087292,,4.299219745087292,4.299219745087292,0.0
CF-10-027,1,1,3.9899093693732217,,3.9899093693732217,3.9899093693732217,0.0
CF-3-122,1,1,,,,,
CF-5-174,1,1,7.6372474466103695,,7.6372474466103695,7.6372474466103695,0.0
UNC-AH-01-051,1,1,,,,,
543294655,1,1,2.45415781378126,,2.45415781378126,2.45415781378126,0.0
CF-10-062,1,1,3.217117571673968,,3.217117571673968,3.217117571673968,0.0
162723460,1,1,2.8373049548092264,,2.8373049548092264,2.8373049548092264,0.0
CF-2-83,1,1,2.9068577550015418,,2.9068577550015418,2.9068577550015418,0.0
CSC027013502,1,1,4.169806729454017,,4.169806729454017,4.169806729454017,0.0
CF-2-123,1,1,2.949706990973341,,2.949706990973341,2.949706990973341,0.0
CF-5-194,1,1,3.78677494266563,,3.78677494266563,3.78677494266563,0.0
CSC030181857,1,1,3.4725972973121317,,3.4725972973121317,3.4725972973121317,0.0
CF-5-18,1,1,2.564504590854398,,2.564504590854398,2.564504590854398,0.0
CSC027773883,1,1,3.285702748238962,,3.285702748238962,3.285702748238962,0.0
CF-4-129,1,1,3.2521746604130755,,3.2521746604130755,3.2521746604130755,0.0
CF-4-113,1,1,-1.138430380902149,,-1.138430380902149,-1.138430380902149,0.0
CF-4-137,1,1,1.6533137530702142,,1.6533137530702142,1.6533137530702142,0.0
CF-2-209,1,1,-0.25476830796710037,,-0.25476830796710037,-0.25476830796710037,0.0
CF-4-66,1,1,2.3671976780545814,,2.3671976780545814,2.3671976780545814,0.0
CF-6-61,1,1,3.7700965559694044,,3.7700965559694044,3.7700965559694044,0.0
CF-5-195,1,1,3.6123659800781036,,3.6123659800781036,3.6123659800781036,0.0
CF-6-52,1,1,3.053342010942197,,3.053342010942197,3.053342010942197,0.0
UNC-ZDG-82-1,1,1,3.825445412552134,,3.825445412552134,3.825445412552134,0.0
CF-8-165,1,1,5.097384319890072,,5.097384319890072,5.097384319890072,0.0
CF-2-227,1,1,4.048810965040218,,4.048810965040218,4.048810965040218,0.0
MCULE-8807369293,1,1,4.516323311625058,,4.516323311625058,4.516323311625058,0.0
UNC-ZDG-166-5,1,1,4.382330142248668,,4.382330142248668,4.382330142248668,0.0
CF-2-263,1,1,2.4284642347931684,,2.4284642347931684,2.4284642347931684,0.0
CF-3-04,1,1,3.0860965459933527,,3.0860965459933527,3.0860965459933527,0.0
CF-2-72,1,1,2.4151456421750845,,2.4151456421750845,2.4151456421750845,0.0
CF-2-135,1,1,2.8834071720673347,,2.8834071720673347,2.8834071720673347,0.0
CF-4-120,1,1,3.533280183273701,,3.533280183273701,3.533280183273701,0.0
CSC103954470,1,1,2.533163269896877,,2.533163269896877,2.533163269896877,0.0
UNC-AH-02-094,1,1,,,,,
CF-6-76,1,1,3.318659326165874,,3.318659326165874,3.318659326165874,0.0
UNC-ZDG-201-4,1,1,,,,,
CF-3-208,1,1,3.732720142562589,,3.732720142562589,3.732720142562589,0.0
CF-2-31,1,1,3.3235331695017236,,3.3235331695017236,3.3235331695017236,0.0
CSC026897901,1,1,3.283467869407559,,3.283467869407559,3.283467869407559,0.0
CF-4-138,1,1,3.050995370782907,,3.050995370782907,3.050995370782907,0.0
CF-4-187,1,1,3.94702643456368,,3.94702643456368,3.94702643456368,0.0
CF-2-277,1,1,-0.5088877916420822,,-0.5088877916420822,-0.5088877916420822,0.0
CF-2-64,1,1,2.7342042242570033,,2.7342042242570033,2.7342042242570033,0.0
CF-5-34,1,1,3.6437827705504855,,3.6437827705504855,3.6437827705504855,0.0
CSC000584532,1,1,-0.5010798582369091,,-0.5010798582369091,-0.5010798582369091,0.0
CSC083408001,1,1,3.0559442944554758,,3.0559442944554758,3.0559442944554758,0.0
CF-2-240,1,1,4.205907566971841,,4.205907566971841,4.205907566971841,0.0
CF-7-17,1,1,3.2557574237427245,,3.2557574237427245,3.2557574237427245,0.0
CF-5-27,1,1,2.8586649972913634,,2.8586649972913634,2.8586649972913634,0.0
CSSS00027692525,1,1,2.2242896516709885,,2.2242896516709885,2.2242896516709885,0.0
CF-3-30,1,1,2.4836842059316604,,2.4836842059316604,2.4836842059316604,0.0
CF-6-108,1,1,2.8534209981878447,,2.8534209981878447,2.8534209981878447,0.0
CF-4-153,1,1,-0.7799121621000342,,-0.7799121621000342,-0.7799121621000342,0.0
CSC026884473,1,1,3.366749274480507,,3.366749274480507,3.366749274480507,0.0
CSSS00138524364,1,1,2.809483999924545,,2.809483999924545,2.809483999924545,0.0
CF-6-121,1,1,1.2733169917769411,,1.2733169917769411,1.2733169917769411,0.0
Compound ID,1,1,,,,,
CF-5-193,1,1,3.483192712828826,,3.483192712828826,3.483192712828826,0.0
UNC-AH-03-036F1,1,1,3.1871305791147906,,3.1871305791147906,3.1871305791147906,0.0
1581579603,1,1,2.640056372612172,,2.640056372612172,2.640056372612172,0.0
CF-2-138,1,1,3.510804801978752,,3.510804801978752,3.510804801978752,0.0
CF-3-198,1,1,0.20752029464715185,,0.20752029464715185,0.20752029464715185,0.0
CF-3-145,1,1,,,,,
UNC-AH-01-005,1,1,,,,,
UNC-ZDG-82-5(20210617),1,1,-1.7386898439430172,,-1.7386898439430172,-1.7386898439430172,0.0
