compound_id,canonical_smiles,supplier,pKD_global_mean,pKD_global_std,n_dates,mw,logp,hbd,hba,heavy_atoms,num_rings,tpsa,rotatable_bonds,passes_chordoma_filters
CF-5-286,O=C(NCc1ccccc1)c1cc(Nc2ccc(Oc3ncccn3)cc2)ncn1,Piramal (CF Labs),4.372144358859756,,1,398.1491238160001,3.7325000000000017,2.0,7.0,30.0,4.0,101.92,7.0,True
CF-5-287,O=C(NCCc1ccccc1)c1cc(Nc2ccc(Oc3ncccn3)cc2)ncn1,Piramal (CF Labs),3.869356553518827,,1,412.1647738800001,3.7750000000000012,2.0,7.0,31.0,4.0,101.92,8.0,True
CF-5-288,CN1CCN(C(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,Piramal (CF Labs),-0.14052390565130057,,1,391.1756729120001,2.1901,1.0,8.0,29.0,4.0,96.37,5.0,True
CF-5-289,CN1CCC(CNC(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,Piramal (CF Labs),2.6616286968716816,,1,419.2069730400001,2.874100000000001,2.0,8.0,31.0,4.0,105.16000000000001,7.0,True
CF-5-29,O=C(NCCCN1CCOCC1)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),5.791370155158363,,1,357.1800895960001,2.1126999999999994,2.0,6.0,26.0,3.0,88.61000000000001,7.0,True
CF-5-290,CC(=O)N1CCN(C(=O)c2cc(Nc3ccc(Oc4ncccn4)cc3)ncn2)CC1,Piramal (CF Labs),-0.847255224425077,,1,419.1705875320001,2.1068,1.0,8.0,31.0,4.0,113.44000000000001,5.0,True
CF-5-291,NCCCNC(=O)c1cc(Nc2ccc(Oc3ncccn3)cc2)ncn1,Piramal (CF Labs),3.395763415370371,,1,365.1600228480001,1.8810999999999998,3.0,8.0,27.0,3.0,127.94,8.0,True
CF-5-292,O=C(O)c1cnc(Nc2ccc(Oc3ncccn3)cc2)nc1,Piramal (CF Labs),3.5224797386140416,,1,309.086189212,2.5007,2.0,7.0,23.0,3.0,110.12,5.0,True
CF-5-293,O=C(NCc1ccccc1)c1cnc(Nc2ccc(Oc3ncccn3)cc2)nc1,Piramal (CF Labs),12.408775985617627,,1,398.14912381600004,3.7325000000000017,2.0,7.0,30.0,4.0,101.92,7.0,True
CF-5-295,CN1CCN(C(=O)c2cnc(Nc3ccc(Oc4ncccn4)cc3)nc2)CC1,Piramal (CF Labs),4.180892077753192,0.17770414804492515,2,391.1756729120001,2.1901,1.0,8.0,29.0,4.0,96.37,5.0,True
CF-5-296,CN1CCC(CNC(=O)c2cnc(Nc3ccc(Oc4ncccn4)cc3)nc2)CC1,Piramal (CF Labs),3.0359458191020594,,1,419.2069730400001,2.874100000000001,2.0,8.0,31.0,4.0,105.16000000000001,7.0,True
CF-5-297,NCCCNC(=O)c1cnc(Nc2ccc(Oc3ncccn3)cc2)nc1,Piramal (CF Labs),3.263951179238859,,1,365.1600228480001,1.8810999999999998,3.0,8.0,27.0,3.0,127.94,8.0,True
CF-5-298,CC(=O)N1CCN(C(=O)c2cnc(Nc3ccc(Oc4ncccn4)cc3)nc2)CC1,Piramal (CF Labs),3.57291869748901,,1,419.17058753200007,2.1068,1.0,8.0,31.0,4.0,113.44000000000001,5.0,True
CF-5-299,COC(=O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,Piramal (CF Labs),3.0876761327390634,,1,361.1174893400001,3.6754000000000007,2.0,7.0,27.0,4.0,102.02000000000001,5.0,True
CF-5-30,COC(=O)CCNC(=O)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),2.828356643780853,,1,316.11715499200005,1.9534999999999996,2.0,6.0,23.0,2.0,102.44,6.0,True
CF-5-300,O=C(O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,Piramal (CF Labs),-0.2800806739597437,,1,347.1018392760001,3.5870000000000006,3.0,6.0,26.0,4.0,113.02000000000001,5.0,True
CF-5-301,CN1CCN(C(=O)c2ccc3nc(Nc4ccc(Oc5ncccn5)cc4)[nH]c3c2)CC1,Piramal (CF Labs),3.2230898716321046,,1,429.1913229760001,3.2764000000000015,2.0,7.0,32.0,5.0,99.27000000000001,5.0,True
CF-5-302,CN1CCC(NC(=O)c2ccc3nc(Nc4ccc(Oc5ncccn5)cc4)[nH]c3c2)CC1,Piramal (CF Labs),3.1246971024168713,,1,443.2069730400001,3.7128000000000014,3.0,7.0,33.0,5.0,108.06,6.0,True
CF-5-303,CC(C)(C)OC(=O)NCCCNC(=O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,Piramal (CF Labs),-0.5708478144880517,,1,503.2281024080001,4.533400000000002,4.0,8.0,37.0,4.0,143.15,9.0,True
CF-5-304,NCCCNC(=O)c1ccc2nc(Nc3ccc(Oc4ncccn4)cc3)[nH]c2c1,Piramal (CF Labs),3.2478360453147115,,1,403.1756729120001,2.9674000000000005,4.0,7.0,30.0,4.0,130.84,8.0,True
CF-5-305,CCNC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,Piramal (CF Labs),0.8810527837537799,,1,307.143310164,3.514800000000002,3.0,4.0,23.0,3.0,78.94000000000001,4.0,True
CF-5-306,CCOC(=O)Nc1ccc(N(Cc2ccccc2)c2ncc3ccccc3n2)cc1,Piramal (CF Labs),5.01428987531358,,1,398.174275944,5.536500000000005,1.0,5.0,30.0,4.0,67.35,6.0,True
CF-5-307,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)nc1,Piramal (CF Labs),2.069953256938839,,1,303.1120100360001,3.8888000000000016,2.0,5.0,23.0,4.0,75.72,4.0,True
CF-5-308,Cn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,Piramal (CF Labs),2.9422874830903387,,1,317.1276601,3.899200000000002,1.0,5.0,24.0,4.0,64.86,4.0,True
CF-5-309,CN1CCC(n2c(Nc3ccc(Oc4ncccn4)cc3)nc3ccccc32)CC1,Piramal (CF Labs),3.3285186960411988,,1,400.201159388,4.628900000000003,1.0,6.0,30.0,5.0,68.1,5.0,True
CF-5-31,O=C(O)CCNC(=O)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),2.6299746387111838,,1,302.101504928,1.8650999999999995,3.0,5.0,22.0,2.0,113.44000000000001,6.0,True
CF-5-310,CN1CCC(Cn2c(Nc3ccc(Oc4ncccn4)cc3)nc3ccccc32)CC1,Piramal (CF Labs),3.059247016014974,,1,414.216809452,4.704000000000003,1.0,6.0,31.0,5.0,68.1,6.0,True
CF-5-311,COCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,Piramal (CF Labs),0.5026162729036037,,1,361.15387484800004,4.008600000000002,1.0,6.0,27.0,4.0,74.09,7.0,True
CF-5-312,CC(C)(C)OC(=O)NCCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,Piramal (CF Labs),1.857787425909757,,1,460.22228875600007,5.277000000000005,2.0,7.0,34.0,4.0,103.19,8.0,True
CF-5-313,NCCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2ccccc21,Piramal (CF Labs),3.257558418758627,,1,360.16985926,3.711000000000002,2.0,6.0,27.0,4.0,90.88,7.0,True
CF-5-315,Cc1ccccc1-c1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,Piramal (CF Labs),4.606776816755088,,1,345.12257472000005,4.370920000000003,1.0,7.0,26.0,4.0,85.96000000000001,5.0,True
CF-5-316,CN1CCC(c2nnc(Nc3ccc(Oc4ncccn4)cc3)o2)CC1,Piramal (CF Labs),3.3963266833471875,,1,352.16477388,3.2047000000000017,1.0,8.0,26.0,4.0,89.2,5.0,True
CF-5-317,CC(C)(C)OC(=O)N1CCC(c2nnc(Nc3ccc(Oc4ncccn4)cc3)o2)CC1,Piramal (CF Labs),3.9839073974424384,,1,438.201553312,4.510000000000003,1.0,9.0,32.0,4.0,115.5,5.0,True
CF-5-318,CC(=O)N1CCC(c2nnc(Nc3ccc(Oc4ncccn4)cc3)o2)CC1,Piramal (CF Labs),3.4573078001516415,,1,380.1596885,3.1214000000000013,1.0,8.0,28.0,4.0,106.27000000000001,5.0,True
CF-5-319,CS(=O)(=O)N1CCC(c2nnc(Nc3ccc(Oc4ncccn4)cc3)o2)CC1,Piramal (CF Labs),4.279153440615113,,1,416.12667412,2.5345000000000004,1.0,9.0,29.0,4.0,123.34,6.0,True
CF-5-320,Oc1ccc(-c2nnc(Nc3ccc(Oc4ncccn4)cc3)o2)cc1,Piramal (CF Labs),0.5131518175030784,,1,347.101839276,3.7681000000000013,2.0,8.0,26.0,4.0,106.19000000000001,5.0,True
CF-5-321,c1cnc(Oc2ccc(Nc3nnc(C4CC4)o3)cc2)nc1,Piramal (CF Labs),-0.3386337601190225,,1,295.10692465600005,3.272900000000001,1.0,7.0,22.0,4.0,85.96,5.0,True
CF-5-322,CN(C)Cc1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,Piramal (CF Labs),3.6941616949265614,,1,312.133473752,2.4571000000000005,1.0,8.0,23.0,3.0,89.2,6.0,True
CF-5-324,Cc1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,Piramal (CF Labs),3.198377087799857,,1,269.091274592,2.703920000000001,1.0,7.0,20.0,3.0,85.96000000000001,4.0,True
CF-5-325,O=C(O)CCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2cc(Br)cnc21,Piramal (CF Labs),3.764722848862786,,1,468.05455050400013,4.384500000000003,2.0,7.0,30.0,4.0,115.05,8.0,True
CF-5-326,Cl.NCCCn1c(Nc2ccc(Oc3ncccn3)cc2)nc2cc(Br)cnc21,Piramal (CF Labs),3.7874366745534807,,1,475.0522980080001,4.290300000000003,2.0,7.0,29.0,4.0,103.77,7.0,True
CF-5-327,Brc1cnc2c(c1)nc(Nc1ccc(Oc3ncccn3)cc1)n2C1CC1,Piramal (CF Labs),3.741226899315071,,1,422.04907120000007,4.854600000000002,1.0,6.0,27.0,5.0,77.75,5.0,True
CF-5-328,CC(C)n1c(Nc2ccc(Oc3ncccn3)cc2)nc2cc(Br)cnc21,Piramal (CF Labs),4.301029995663981,,1,424.06472126400007,5.100600000000003,1.0,6.0,27.0,4.0,77.75,5.0,True
CF-5-329,CN1CCC(n2c(Nc3ccc(Oc4ncccn4)cc3)nc3cc(Br)cnc32)CC1,Piramal (CF Labs),4.191677983854399,,1,479.106920424,4.786400000000004,1.0,7.0,31.0,5.0,80.99,5.0,True
CF-5-33,O=C(NCc1ccccc1)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),3.1523780126410976,,1,320.127325752,3.590600000000001,2.0,4.0,24.0,3.0,76.14,5.0,True
CF-5-34,CC(C)NC(=O)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),3.6437827705504855,,1,272.127325752,2.798800000000001,2.0,4.0,20.0,2.0,76.14,4.0,True
CF-5-35,O=S(=O)(Cc1ccccc1)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),3.831003955944396,,1,341.08341234000005,3.2108000000000008,1.0,5.0,24.0,3.0,81.18,6.0,True
CF-5-36,CS(=O)(=O)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),2.5815857099665656,,1,265.052112212,1.6403999999999999,1.0,5.0,18.0,2.0,81.18,4.0,True
CF-5-37,O=S(=O)(Nc1ccc(Oc2ncccn2)cc1)N1CCOCC1,Piramal (CF Labs),3.594621458947117,,1,336.08922599199997,1.2577999999999998,1.0,6.0,23.0,3.0,93.65,5.0,True
CF-5-38,COCCS(=O)(=O)Nc1ccc(Oc2ncccn2)cc1,Piramal (CF Labs),2.6077425412615995,,1,309.07832696,1.6569999999999996,1.0,6.0,21.0,2.0,90.41000000000001,7.0,True
CF-5-39,Cc1nc2cc(Oc3ncccn3)ccc2[nH]1,Piramal (CF Labs),2.9724276301755053,,1,226.08546094,2.453619999999999,1.0,4.0,17.0,3.0,63.690000000000005,2.0,True
CF-5-40,CC(C)c1nc2cc(Oc3ncccn3)ccc2[nH]1,Piramal (CF Labs),2.9126689870689795,,1,254.116761068,3.268600000000001,1.0,4.0,19.0,3.0,63.690000000000005,3.0,True
CF-5-41,c1ccc(-c2nc3cc(Oc4ncccn4)ccc3[nH]2)cc1,Piramal (CF Labs),4.201944637330746,,1,288.101111004,3.8122000000000016,1.0,4.0,22.0,4.0,63.690000000000005,3.0,True
CF-5-42,c1ccc(Nc2nc3cc(Oc4ncccn4)ccc3[nH]2)cc1,Piramal (CF Labs),3.614599585200832,,1,303.112010036,3.8888000000000007,2.0,5.0,23.0,4.0,75.72,4.0,True
CF-5-43,CN(C)CCNc1nc2cc(Oc3ncccn3)ccc2[nH]1,Piramal (CF Labs),3.688405643695129,,1,298.154209196,2.1186999999999996,2.0,6.0,22.0,3.0,78.96000000000001,6.0,True
CF-5-44,COC(=O)CNc1nc2cc(Oc3ncccn3)ccc2[nH]1,Piramal (CF Labs),3.139532639681984,,1,299.101839276,1.7300999999999995,2.0,7.0,22.0,3.0,102.02000000000001,5.0,True
CF-5-45,c1cnc(Nc2ccc(Oc3ncccn3)cc2)nc1,Piramal (CF Labs),3.4138091008670686,,1,265.096359972,2.8025,1.0,6.0,20.0,3.0,72.82000000000001,4.0,True
CF-5-46,c1cnc(Oc2ccc(Nc3ncnc4ccccc34)cc2)nc1,Piramal (CF Labs),4.048388123262129,,1,315.1120100360001,3.955700000000002,1.0,6.0,24.0,4.0,72.82,4.0,True
CF-5-47,Cc1cc(Nc2ccc(Oc3ncccn3)cc2)ncn1,Piramal (CF Labs),3.3288239457379247,,1,279.112010036,3.11092,1.0,6.0,21.0,3.0,72.82,4.0,True
CF-5-48,Cc1cccc(Nc2ccc(Oc3ncccn3)cc2)n1,Piramal (CF Labs),3.368430300682472,,1,278.116761068,3.7159200000000023,1.0,5.0,21.0,3.0,59.93,4.0,True
CF-5-49,Cc1ccnc(Nc2ccc(Oc3ncccn3)cc2)c1,Piramal (CF Labs),3.769413838143695,,1,278.116761068,3.7159200000000014,1.0,5.0,21.0,3.0,59.93000000000001,4.0,True
CF-5-50,c1cnc(Oc2ccc(Nc3nc4ccccc4[nH]3)cc2)nc1,Piramal (CF Labs),3.27699086865544,,1,303.1120100360001,3.8888000000000016,2.0,5.0,23.0,4.0,75.72,4.0,True
CF-5-51,Fc1ccc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc2c1,Piramal (CF Labs),3.7726985441368535,,1,321.10258822400004,4.027900000000002,2.0,5.0,24.0,4.0,75.72,4.0,True
CF-5-52,Clc1cccc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc12,Piramal (CF Labs),4.097422630699051,,1,337.07303768400004,4.542200000000002,2.0,5.0,24.0,4.0,75.72,4.0,True
CF-5-53,COc1ccc2[nH]c(Nc3ccc(Oc4ncccn4)cc3)nc2c1,Piramal (CF Labs),4.101176443263485,,1,333.12257472000005,3.897400000000001,2.0,6.0,25.0,4.0,84.95,5.0,True
CF-5-56,CC(C)c1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,Piramal (CF Labs),2.7152978275945525,,1,297.12257472,3.5189000000000012,1.0,7.0,22.0,3.0,85.96000000000001,5.0,True
CF-5-57,CN(C)Cc1nnc(Nc2ccc(Oc3ncccn3)cc2)o1,Piramal (CF Labs),3.1275396637464787,,1,312.133473752,2.4571000000000005,1.0,8.0,23.0,3.0,89.2,6.0,True
CF-5-58,CC(=O)Nc1ccc(Oc2ccccc2)cc1,Piramal (CF Labs),2.943697830470536,,1,227.094628656,3.4373000000000014,1.0,2.0,17.0,2.0,38.33,3.0,True
CF-5-59,CC(=O)Nc1ccc(Oc2ccccc2F)cc1,Piramal (CF Labs),2.905725661587438,,1,245.085206844,3.5764000000000014,1.0,2.0,18.0,2.0,38.33,3.0,True
CF-5-60,CC(=O)Nc1ccc(Oc2cccc(F)c2)cc1,Piramal (CF Labs),2.748867585501016,,1,245.085206844,3.5764000000000022,1.0,2.0,18.0,2.0,38.33,3.0,True
CF-5-61,CC(=O)Nc1ccc(Oc2ccc(F)cc2)cc1,Piramal (CF Labs),2.662665160010436,,1,245.085206844,3.5764000000000014,1.0,2.0,18.0,2.0,38.33,3.0,True
CF-5-62,CC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,Piramal (CF Labs),2.953351581423844,,1,261.055656304,4.090700000000003,1.0,2.0,18.0,2.0,38.33,3.0,True
CF-5-63,CC(=O)Nc1ccc(Oc2cccc(Cl)c2)cc1,Piramal (CF Labs),2.516489956593488,,1,261.055656304,4.090700000000003,1.0,2.0,18.0,2.0,38.33,3.0,True
CF-5-65,CC(=O)Nc1ccc(Oc2cc(F)ccc2F)cc1,Piramal (CF Labs),2.9697354922670387,,1,263.075785032,3.7155000000000014,1.0,2.0,19.0,2.0,38.33,3.0,True
CF-5-66,CC(=O)Nc1ccc(Oc2c(F)cccc2F)cc1,Piramal (CF Labs),3.7440594147577095,,1,263.075785032,3.7155000000000014,1.0,2.0,19.0,2.0,38.33,3.0,True
CF-5-67,CC(=O)Nc1ccc(Nc2nccc(C)n2)cc1,Piramal (CF Labs),3.0158661486120724,,1,242.116761068,2.4870200000000002,2.0,4.0,18.0,2.0,66.91,3.0,True
CF-5-68,COc1ccnc(Nc2ccc(NC(C)=O)cc2)n1,Piramal (CF Labs),3.120032820820428,,1,258.111675688,2.1872,2.0,5.0,19.0,2.0,76.14,4.0,True
CF-5-69,CC(=O)Nc1ccc(Nc2nccc(C#N)n2)cc1,Piramal (CF Labs),3.3546798090587298,,1,253.096359972,2.05028,2.0,5.0,19.0,2.0,90.7,3.0,True
CF-5-70,CC(=O)Nc1ccc(Nc2ncccc2Cl)cc1,Piramal (CF Labs),3.6078772477424472,,1,261.066889684,3.437000000000001,2.0,3.0,18.0,2.0,54.02,3.0,True
CF-5-71,CC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1,Piramal (CF Labs),4.280617461132816,,1,278.116761068,3.331800000000001,2.0,4.0,21.0,3.0,66.91,3.0,True
CF-5-72,CC(=O)Nc1ccc(Nc2ncncc2C)cc1,Piramal (CF Labs),3.267354930360072,,1,242.116761068,2.4870200000000002,2.0,4.0,18.0,2.0,66.91,3.0,True
CF-5-73,CC(=O)Nc1ccc(Nc2ncncc2F)cc1,Piramal (CF Labs),3.2333062044921808,,1,246.091689192,2.3177000000000003,2.0,4.0,18.0,2.0,66.91,3.0,True
CF-5-74,CC(=O)Nc1ccc(Nc2ncncc2C#N)cc1,Piramal (CF Labs),2.688472276093166,,1,253.096359972,2.05028,2.0,5.0,19.0,2.0,90.69999999999999,3.0,True
CF-5-75,CC(=O)Nc1ccc(Oc2nccc(C)n2)cc1,Piramal (CF Labs),2.8222185070563275,,1,243.100776656,2.5357200000000004,1.0,4.0,18.0,2.0,64.11,3.0,True
CF-5-76,COc1ccnc(Oc2ccc(NC(C)=O)cc2)n1,Piramal (CF Labs),2.9468179048772467,,1,259.095691276,2.2359,1.0,5.0,19.0,2.0,73.34,4.0,True
CF-5-77,CC(=O)Nc1ccc(Oc2nccc(C#N)n2)cc1,Piramal (CF Labs),2.72427662830249,,1,254.08037556,2.0989799999999996,1.0,5.0,19.0,2.0,87.89999999999999,3.0,True
CF-5-78,CC(=O)Nc1ccc(Oc2ncncc2F)cc1,Piramal (CF Labs),2.7631317444538808,,1,247.07570478,2.3663999999999996,1.0,4.0,18.0,2.0,64.11,3.0,True
CF-5-81,CC(=O)Nc1ccc(Nc2ncccn2)cc1,Piramal (CF Labs),2.9776223403184137,,1,228.101111004,2.1785999999999994,2.0,4.0,17.0,2.0,66.91,3.0,True
CF-5-82,CC(=O)Nc1ccc(N(C)c2ncccn2)cc1,Piramal (CF Labs),3.7957366273043487,,1,242.116761068,2.2028999999999996,1.0,4.0,18.0,2.0,58.120000000000005,3.0,True
CF-5-83,CC(=O)Nc1ccc(N(CCN(C)C)c2ncccn2)cc1,Piramal (CF Labs),3.4322532415838194,,1,299.174610292,2.1346999999999996,1.0,5.0,22.0,2.0,61.36000000000001,6.0,True
CF-5-84,CC(=O)Nc1ccc(N(CCc2ccccc2)c2ncccn2)cc1,Piramal (CF Labs),2.90558551230909,,1,332.16371126,3.815800000000002,1.0,4.0,25.0,3.0,58.120000000000005,6.0,True
CF-5-85,CC(=O)Nc1ccc(N(Cc2ccccc2)c2ncccn2)cc1,Piramal (CF Labs),4.3915686581490965,,1,318.148061196,3.7733000000000025,1.0,4.0,24.0,3.0,58.120000000000005,5.0,True
CF-5-86,CC(=O)Nc1ccc(C(O)c2ccccc2F)cc1,Piramal (CF Labs),4.058065273328187,,1,259.100856908,2.865800000000001,2.0,2.0,19.0,2.0,49.33,3.0,True
CF-5-87,CC(=O)Nc1ccc(C(=O)c2ccccc2F)cc1,Piramal (CF Labs),3.1620946481042815,,1,257.085206844,3.0151000000000012,1.0,2.0,19.0,2.0,46.17,3.0,True
CF-5-89,CC(=O)Nc1ccc(C(O)c2ccccc2Cl)cc1,Piramal (CF Labs),3.088411520180187,,1,275.07130636799997,3.3801000000000014,2.0,2.0,19.0,2.0,49.33,3.0,True
CF-5-90,CC(=O)Nc1ccc(C(=O)c2ccccc2Cl)cc1,Piramal (CF Labs),3.337764176210456,,1,273.05565630399997,3.5294000000000016,1.0,2.0,19.0,2.0,46.17,3.0,True
CF-5-92,CC(=O)Nc1ccc(C(O)c2cccc(F)c2)cc1,Piramal (CF Labs),3.080268917591467,,1,259.100856908,2.865800000000001,2.0,2.0,19.0,2.0,49.33,3.0,True
CF-5-93,CC(=O)Nc1ccc(C(=O)c2cccc(F)c2)cc1,Piramal (CF Labs),3.2401098030922597,,1,257.085206844,3.0151000000000012,1.0,2.0,19.0,2.0,46.17,3.0,True
CF-5-95,CC(=O)Nc1ccc(Sc2ncccn2)cc1,Piramal (CF Labs),3.0834571226822063,,1,245.062282972,2.5862000000000007,1.0,4.0,17.0,2.0,54.88,3.0,True
CF-5-96,CC(=O)Nc1ccc(N2CCc3ccccc32)cc1,Piramal (CF Labs),3.297021381101368,,1,252.126263132,3.3392000000000017,1.0,2.0,19.0,3.0,32.34,2.0,True
CF-5-97,CC(=O)Nc1ccc(N2CCc3cccnc32)cc1,Piramal (CF Labs),3.3784278367209035,,1,253.1215121,2.7342000000000004,1.0,3.0,19.0,3.0,45.230000000000004,2.0,True
CF-6-101,O=C(c1ccccc1)N1CC(c2nnn[nH]2)c2ccccc21,Piramal (CF Labs),3.201759353144758,,1,291.112010036,1.992,1.0,4.0,22.0,4.0,74.77000000000001,2.0,True
CF-6-102,O=C(c1ccccc1)N1CC(c2n[nH]c(=O)o2)c2ccccc21,Piramal (CF Labs),3.9592092131006567,,1,307.095691276,2.1552,1.0,4.0,23.0,4.0,79.2,2.0,True
CF-6-104,Nc1nnc(C2CN(C(=O)c3ccccc3)c3ccccc32)o1,Piramal (CF Labs),3.3106228071922934,,1,306.111675688,2.4440999999999997,1.0,5.0,23.0,4.0,85.25,2.0,True
CF-6-105,O=C(O)C1CCN(C(=O)c2ccccc2)c2ccccc21,Piramal (CF Labs),3.27122554837708,,1,281.10519334,2.9053000000000013,1.0,2.0,21.0,3.0,57.61,2.0,True
CF-6-106,NC(=O)c1cccc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),6.856497478081488,,1,324.111006992,2.0042,2.0,3.0,24.0,3.0,100.7,3.0,True
CF-6-107,NC(=O)c1ccc(C(=O)N2CCC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),4.015096887923278,,1,324.111006992,2.0041999999999995,2.0,3.0,24.0,3.0,100.7,3.0,True
CF-6-108,COc1cc(OC)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),2.8534209981878447,,1,341.12632270800003,2.922500000000001,1.0,4.0,25.0,3.0,76.07000000000001,4.0,True
CF-6-109,COc1ccc(F)c(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.237592433495617,,1,329.106336212,3.053000000000001,1.0,3.0,24.0,3.0,66.84,3.0,True
CF-6-11,O=C(O)C1CN(C(=O)c2ccccc2F)c2ccccc21,Piramal (CF Labs),3.81744614034462,,1,285.080121464,2.654300000000001,1.0,2.0,21.0,3.0,57.61,2.0,True
CF-6-110,NC(=O)c1cc(F)cc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),7.098209089995969,,1,342.10158518000003,2.143300000000001,2.0,3.0,25.0,3.0,100.7,3.0,True
CF-6-111,O=C(O)C1CN(C(=O)c2ccccc2)Cc2ccccc21,Piramal (CF Labs),2.6002811595889557,,1,281.10519334,2.5108000000000006,1.0,2.0,21.0,3.0,57.61,2.0,True
CF-6-112,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),2.5447039027125555,,1,324.11100699199994,1.6097000000000001,2.0,3.0,24.0,3.0,100.7,3.0,True
CF-6-113,NC(=O)c1cccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),2.966119707485253,,1,324.11100699199994,1.6097000000000001,2.0,3.0,24.0,3.0,100.7,3.0,True
CF-6-114,NC(=O)c1ccc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)cc1,Piramal (CF Labs),2.4909300270786257,,1,324.111006992,1.6097000000000001,2.0,3.0,24.0,3.0,100.7,3.0,True
CF-6-115,COc1cc(OC)cc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),4.251437846958932,,1,341.126322708,2.5280000000000005,1.0,4.0,25.0,3.0,76.07000000000001,4.0,True
CF-6-116,NC(=O)c1cc(F)cc(C(=O)N2Cc3ccccc3C(C(=O)O)C2)c1,Piramal (CF Labs),-0.4491075501275909,,1,342.10158518,1.7488000000000004,2.0,3.0,25.0,3.0,100.7,3.0,True
CF-6-117,O=C(O)Cc1cn(C(=O)c2ccccc2)c2ccccc12,Piramal (CF Labs),3.2410158376491176,,1,279.08954327600003,2.956900000000002,1.0,2.0,21.0,3.0,59.3,3.0,True
CF-6-119,Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccccc1,Piramal (CF Labs),3.307581003410974,,1,293.10519334,3.2653200000000018,1.0,2.0,22.0,3.0,59.3,3.0,True
CF-6-12,O=C(O)C1CN(C(=O)c2cccc(F)c2)c2ccccc21,Piramal (CF Labs),3.164914058550291,,1,285.080121464,2.654300000000001,1.0,2.0,21.0,3.0,57.61,2.0,True
CF-6-121,CC(=O)N1CCC[C@H](C(=O)N2CC(C(=O)O)c3ccccc32)C1,Piramal (CF Labs),1.2733169917769411,,1,316.14230712,1.4598999999999995,1.0,3.0,23.0,3.0,77.92,2.0,True
CF-6-122,O=C(O)C1CN(C(=O)[C@H]2COc3ccccc3O2)c2ccccc21,Piramal (CF Labs),2.992630007916929,,1,325.09502258000003,2.0413999999999994,1.0,4.0,24.0,4.0,76.07000000000001,2.0,True
CF-6-123,N#Cc1cccc(C(=O)N2CCC(C(=O)O)c3ccccc32)c1,Piramal (CF Labs),3.4102079584305756,,1,306.100442308,2.776980000000001,1.0,3.0,23.0,3.0,81.4,2.0,True
CF-6-124,N#Cc1ccc(C(=O)N2CCC(C(=O)O)c3ccccc32)cc1,Piramal (CF Labs),7.631018789340685,,1,306.100442308,2.776980000000001,1.0,3.0,23.0,3.0,81.4,2.0,True
CF-6-125,N#Cc1cccc(C(=O)N2CC(C(=O)NCc3ccccc3)c3ccccc32)c1,Piramal (CF Labs),3.6484576348935507,,1,381.147726848,3.618680000000002,1.0,3.0,29.0,4.0,73.2,4.0,True
